# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jul 19 13:13:45 2023
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 O2 CO2 CH4 CO O3 N2O H2O Rayleigh CIA
1.310000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 2.66800e-06 3.31640e-77 4.42787e-153 0.00000e+00 2.17662e-13 9.99999e-01
1.320000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 5.09830e-07 1.01324e-79 6.71411e-100 0.00000e+00 5.21372e-13 9.99999e-01
1.330000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 9.74239e-08 6.15261e-79 3.60809e-61 0.00000e+00 1.20896e-12 9.99999e-01
1.340000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.86168e-08 1.84170e-88 6.00673e-31 0.00000e+00 2.71768e-12 9.99999e-01
1.350000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 3.55751e-09 2.88430e-83 1.73385e-14 0.00000e+00 5.93061e-12 9.99999e-01
1.360000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 6.79807e-10 2.91848e-72 3.48779e-06 0.00000e+00 1.25799e-11 9.99999e-01
1.370000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.29905e-10 5.55385e-49 6.56175e-03 0.00000e+00 2.59698e-11 9.99999e-01
1.380000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 2.48236e-11 5.50675e-35 8.03606e-03 0.00000e+00 5.22367e-11 9.99999e-01
1.390000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.33633e-11 1.64975e-35 4.61791e-03 0.00000e+00 1.02491e-10 9.99999e-01
1.400000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 7.19384e-12 4.94244e-36 5.53521e-04 0.00000e+00 1.96358e-10 9.99999e-01
1.410000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 3.87265e-12 1.48069e-36 6.66334e-07 0.00000e+00 3.67712e-10 9.99999e-01
1.420000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 2.08476e-12 1.26130e-36 4.31764e-11 0.00000e+00 6.73712e-10 9.99999e-01
1.430000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.12229e-12 7.02271e-35 6.40072e-15 0.00000e+00 1.20877e-09 9.99999e-01
1.440000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 6.04159e-13 3.21826e-33 4.31375e-20 0.00000e+00 2.12562e-09 9.99999e-01
1.450000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 3.25236e-13 4.89229e-32 6.11455e-22 0.00000e+00 3.66661e-09 9.99999e-01
1.460000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.75084e-13 8.20967e-31 6.77075e-16 0.00000e+00 6.20893e-09 9.99999e-01
1.470000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.35977e-12 9.00885e-29 8.33800e-17 0.00000e+00 1.03292e-08 9.99999e-01
1.480000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 1.51196e-106 1.05605e-11 9.88583e-27 8.92435e-13 0.00000e+00 1.68937e-08 9.99999e-01
1.490000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 1.95820e-33 8.20173e-11 9.99814e-25 5.40925e-09 0.00000e+00 2.71823e-08 9.99999e-01
1.500000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.43946e-13 6.36978e-10 1.00205e-22 2.21076e-05 0.00000e+00 4.30557e-08 9.99999e-01
1.510000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 5.11654e-06 4.94702e-09 8.72886e-21 1.91440e-03 0.00000e+00 6.71778e-08 9.99999e-01
1.520000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 6.84684e-03 3.84205e-08 7.05075e-19 1.04116e-02 0.00000e+00 1.03307e-07 9.99999e-01
1.530000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 2.98389e-07 5.29806e-17 3.04133e-02 0.00000e+00 1.56669e-07 9.99999e-01
1.540000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 2.31741e-06 3.48089e-15 2.89787e-01 0.00000e+00 2.34435e-07 9.99999e-01
1.550000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 2.28699e-13 3.88176e-01 0.00000e+00 3.46314e-07 9.99999e-01
1.560000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 4.77073e-12 5.06447e-01 0.00000e+00 5.05287e-07 9.99999e-01
1.570000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 9.95187e-11 6.96980e-01 0.00000e+00 7.28503e-07 9.99999e-01
1.580000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.33945e-09 6.65384e-01 0.00000e+00 1.03835e-06 9.99999e-01
1.590000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 1.25964e-08 7.97456e-01 0.00000e+00 1.46373e-06 9.99999e-01
