# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Thu Jul 20 10:20:22 2023
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 CO2 CH4 CO HCN Rayleigh CIA
2.790000000e-01 2.26641e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.26641e-01 9.99999e-01
2.800000000e-01 2.31472e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.31472e-01 9.99999e-01
2.810000000e-01 2.36318e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.36318e-01 9.99999e-01
2.820000000e-01 2.41177e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.41177e-01 9.99999e-01
2.830000000e-01 2.46048e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.46048e-01 9.99999e-01
2.840000000e-01 2.50930e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.50930e-01 9.99999e-01
2.850000000e-01 2.55821e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.55821e-01 9.99999e-01
2.860000000e-01 2.60719e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.60719e-01 9.99999e-01
2.870000000e-01 2.65624e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.65624e-01 9.99999e-01
2.880000000e-01 2.70534e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.70534e-01 9.99999e-01
2.890000000e-01 2.75448e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.75448e-01 9.99999e-01
2.900000000e-01 2.80365e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.80365e-01 9.99999e-01
2.910000000e-01 2.85283e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.85283e-01 9.99999e-01
2.920000000e-01 2.90202e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.90202e-01 9.99999e-01
2.930000000e-01 2.95119e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 2.95119e-01 9.99999e-01
2.940000000e-01 3.00035e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.00035e-01 9.99999e-01
2.950000000e-01 3.04947e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.04947e-01 9.99999e-01
2.960000000e-01 3.09856e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.09856e-01 9.99999e-01
2.970000000e-01 3.14759e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.14759e-01 9.99999e-01
2.980000000e-01 3.19656e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.19656e-01 9.99999e-01
2.990000000e-01 3.24546e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.24546e-01 9.99999e-01
3.000000000e-01 3.29427e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.29427e-01 9.99999e-01
3.010000000e-01 3.34300e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.34300e-01 9.99999e-01
3.020000000e-01 3.39163e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.39163e-01 9.99999e-01
3.030000000e-01 3.44014e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.44014e-01 9.99999e-01
3.040000000e-01 3.48854e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.48854e-01 9.99999e-01
3.050000000e-01 3.53682e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.53682e-01 9.99999e-01
3.060000000e-01 3.58496e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.58496e-01 9.99999e-01
3.070000000e-01 3.63296e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.63296e-01 9.99999e-01
3.080000000e-01 3.68082e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.68082e-01 9.99999e-01
3.090000000e-01 3.72851e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.72851e-01 9.99999e-01
3.100000000e-01 3.77605e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.77605e-01 9.99999e-01
3.110000000e-01 3.82342e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.82342e-01 9.99999e-01
3.120000000e-01 3.87061e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.87061e-01 9.99999e-01
3.130000000e-01 3.91761e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.91761e-01 9.99999e-01
3.140000000e-01 3.96444e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 3.96444e-01 9.99999e-01
3.150000000e-01 4.01106e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.01106e-01 9.99999e-01
3.160000000e-01 4.05749e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.05749e-01 9.99999e-01
3.170000000e-01 4.10372e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.10372e-01 9.99999e-01
3.180000000e-01 4.14974e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.14974e-01 9.99999e-01
3.190000000e-01 4.19554e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.19554e-01 9.99999e-01
3.200000000e-01 4.24112e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.24112e-01 9.99999e-01
3.210000000e-01 4.28648e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.28648e-01 9.99999e-01
3.220000000e-01 4.33162e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.33162e-01 9.99999e-01
3.230000000e-01 4.37652e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.37652e-01 9.99999e-01
3.240000000e-01 4.42119e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.42119e-01 9.99999e-01
3.250000000e-01 4.46562e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.46562e-01 9.99999e-01
3.260000000e-01 4.50980e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.50980e-01 9.99999e-01
3.270000000e-01 4.55375e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.55375e-01 9.99999e-01
3.280000000e-01 4.59744e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.59744e-01 9.99999e-01
3.290000000e-01 4.64088e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.64088e-01 9.99999e-01
3.300000000e-01 4.68407e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.68407e-01 9.99999e-01
3.310000000e-01 4.72700e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.72700e-01 9.99999e-01
3.320000000e-01 4.76967e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.76967e-01 9.99999e-01
3.330000000e-01 4.81208e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.81208e-01 9.99999e-01
3.340000000e-01 4.85423e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.85423e-01 9.99999e-01
3.350000000e-01 4.89612e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.89612e-01 9.99999e-01
3.360000000e-01 4.93773e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.93773e-01 9.99999e-01
3.370000000e-01 4.97908e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.97908e-01 9.99999e-01
3.380000000e-01 5.02015e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.02015e-01 9.99999e-01
3.390000000e-01 5.06096e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.06096e-01 9.99999e-01
3.400000000e-01 5.10149e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.10149e-01 9.99999e-01
3.410000000e-01 5.14175e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.14175e-01 9.99999e-01
3.420000000e-01 5.18173e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.18173e-01 9.99999e-01
3.430000000e-01 5.22144e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.22144e-01 9.99999e-01
3.440000000e-01 5.26087e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.26087e-01 9.99999e-01
3.450000000e-01 5.30002e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.30002e-01 9.99999e-01
3.460000000e-01 5.33889e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.33889e-01 9.99999e-01
3.470000000e-01 5.37749e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.37749e-01 9.99999e-01
3.480000000e-01 5.41580e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.41580e-01 9.99999e-01
3.490000000e-01 5.45384e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.45384e-01 9.99999e-01
3.500000000e-01 5.49160e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.49160e-01 9.99999e-01
3.510000000e-01 5.52907e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.52907e-01 9.99999e-01
3.520000000e-01 5.56627e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.56627e-01 9.99999e-01
3.530000000e-01 5.60319e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.60319e-01 9.99999e-01
3.540000000e-01 5.63983e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.63983e-01 9.99999e-01
3.550000000e-01 5.67618e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.67618e-01 9.99999e-01
3.560000000e-01 5.71226e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.71226e-01 9.99999e-01
3.570000000e-01 5.74806e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.74806e-01 9.99999e-01
3.580000000e-01 5.78359e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.78359e-01 9.99999e-01
3.590000000e-01 5.81883e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.81883e-01 9.99999e-01
3.600000000e-01 5.85380e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.85380e-01 9.99999e-01
3.610000000e-01 5.88849e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.88849e-01 9.99999e-01
3.620000000e-01 5.92291e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.92291e-01 9.99999e-01
3.630000000e-01 5.95705e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.95705e-01 9.99999e-01
3.640000000e-01 5.99091e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 5.99091e-01 9.99999e-01
3.650000000e-01 6.02451e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.02451e-01 9.99999e-01
3.660000000e-01 6.05783e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.05783e-01 9.99999e-01
3.670000000e-01 6.09088e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.09088e-01 9.99999e-01
3.680000000e-01 6.12366e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.12366e-01 9.99999e-01
3.690000000e-01 6.15616e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.15616e-01 9.99999e-01
3.700000000e-01 6.18840e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.18840e-01 9.99999e-01
3.710000000e-01 6.22038e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.22038e-01 9.99999e-01
3.720000000e-01 6.25208e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.25208e-01 9.99999e-01
3.730000000e-01 6.28353e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.28353e-01 9.99999e-01
3.740000000e-01 6.31471e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.31471e-01 9.99999e-01
3.750000000e-01 6.34562e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.34562e-01 9.99999e-01
3.760000000e-01 6.37628e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.37628e-01 9.99999e-01
3.770000000e-01 6.40667e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.40667e-01 9.99999e-01
3.780000000e-01 6.43681e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.43681e-01 9.99999e-01
3.790000000e-01 6.46669e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.46669e-01 9.99999e-01
3.800000000e-01 6.49631e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.49631e-01 9.99999e-01
3.810000000e-01 6.52568e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.52568e-01 9.99999e-01
3.820000000e-01 6.55480e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.55480e-01 9.99999e-01
3.830000000e-01 6.58366e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.58366e-01 9.99999e-01
3.840000000e-01 6.61228e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.61228e-01 9.99999e-01
3.850000000e-01 6.64065e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.64065e-01 9.99999e-01
3.860000000e-01 6.66877e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.66877e-01 9.99999e-01
3.870000000e-01 6.69665e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.69665e-01 9.99999e-01
3.880000000e-01 6.72428e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.72428e-01 9.99999e-01
3.890000000e-01 6.75167e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.75167e-01 9.99999e-01
3.900000000e-01 6.77882e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.77882e-01 9.99999e-01
3.910000000e-01 6.80573e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.80573e-01 9.99999e-01
3.920000000e-01 6.83240e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.83240e-01 9.99999e-01
3.930000000e-01 6.85884e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.85884e-01 9.99999e-01
3.940000000e-01 6.88505e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.88505e-01 9.99999e-01
3.950000000e-01 6.91102e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.91102e-01 9.99999e-01
3.960000000e-01 6.93676e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.93676e-01 9.99999e-01
3.970000000e-01 6.96228e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.96228e-01 9.99999e-01
3.980000000e-01 6.98756e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.98756e-01 9.99999e-01
3.990000000e-01 7.01262e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.01262e-01 9.99999e-01
4.000000000e-01 7.03746e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.03746e-01 9.99999e-01
4.010000000e-01 7.06207e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.06207e-01 9.99999e-01
4.020000000e-01 7.08647e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.08647e-01 9.99999e-01
4.030000000e-01 7.11064e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.11064e-01 9.99999e-01
4.040000000e-01 7.13460e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.13460e-01 9.99999e-01
4.050000000e-01 7.15834e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.15834e-01 9.99999e-01
4.060000000e-01 7.18167e-01 9.99999e-01 9.99999e-01 9.99972e-01 9.99999e-01 9.99999e-01 7.18187e-01 9.99999e-01
4.070000000e-01 7.20502e-01 9.99999e-01 9.99999e-01 9.99975e-01 9.99999e-01 9.99999e-01 7.20519e-01 9.99999e-01
4.080000000e-01 7.22827e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 7.22829e-01 9.99999e-01
4.090000000e-01 7.25119e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.25119e-01 9.99999e-01
4.100000000e-01 7.27385e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 7.27388e-01 9.99999e-01
4.110000000e-01 7.29637e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.29637e-01 9.99999e-01
4.120000000e-01 7.31865e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.31865e-01 9.99999e-01
4.130000000e-01 7.34073e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.34073e-01 9.99999e-01
4.140000000e-01 7.36261e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.36261e-01 9.99999e-01
4.150000000e-01 7.38429e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.38429e-01 9.99999e-01
4.160000000e-01 7.40577e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.40577e-01 9.99999e-01
4.170000000e-01 7.42706e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.42706e-01 9.99999e-01
4.180000000e-01 7.44816e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.44816e-01 9.99999e-01
4.190000000e-01 7.46894e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 7.46906e-01 9.99999e-01
4.200000000e-01 7.48951e-01 9.99999e-01 9.99999e-01 9.99964e-01 9.99999e-01 9.99999e-01 7.48977e-01 9.99999e-01
4.210000000e-01 7.51015e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 7.51030e-01 9.99999e-01
4.220000000e-01 7.53063e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.53063e-01 9.99999e-01
4.230000000e-01 7.55078e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.55078e-01 9.99999e-01
4.240000000e-01 7.57075e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.57075e-01 9.99999e-01
4.250000000e-01 7.59054e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.59054e-01 9.99999e-01
4.260000000e-01 7.61014e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.61014e-01 9.99999e-01
4.270000000e-01 7.62957e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.62957e-01 9.99999e-01
4.280000000e-01 7.64882e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.64882e-01 9.99999e-01
4.290000000e-01 7.66789e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.66789e-01 9.99999e-01
4.300000000e-01 7.68676e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 7.68679e-01 9.99999e-01
4.310000000e-01 7.70551e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.70551e-01 9.99999e-01
4.320000000e-01 7.72401e-01 9.99999e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 7.72407e-01 9.99999e-01
4.330000000e-01 7.74230e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 7.74245e-01 9.99999e-01
4.340000000e-01 7.76052e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 7.76067e-01 9.99999e-01
4.350000000e-01 7.77866e-01 9.99999e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 7.77872e-01 9.99999e-01
4.360000000e-01 7.79630e-01 9.99999e-01 9.99999e-01 9.99960e-01 9.99999e-01 9.99999e-01 7.79660e-01 9.99999e-01
4.370000000e-01 7.81390e-01 9.99999e-01 9.99999e-01 9.99944e-01 9.99999e-01 9.99999e-01 7.81432e-01 9.99999e-01
4.380000000e-01 7.83161e-01 9.99999e-01 9.99999e-01 9.99964e-01 9.99999e-01 9.99999e-01 7.83188e-01 9.99999e-01
4.390000000e-01 7.84907e-01 9.99999e-01 9.99999e-01 9.99972e-01 9.99999e-01 9.99999e-01 7.84928e-01 9.99999e-01
4.400000000e-01 7.86541e-01 9.99999e-01 9.99999e-01 9.99858e-01 9.99999e-01 9.99999e-01 7.86652e-01 9.99999e-01
4.410000000e-01 7.88141e-01 9.99999e-01 9.99999e-01 9.99720e-01 9.99999e-01 9.99999e-01 7.88361e-01 9.99999e-01
4.420000000e-01 7.89889e-01 9.99999e-01 9.99999e-01 9.99791e-01 9.99999e-01 9.99999e-01 7.90053e-01 9.99999e-01
4.430000000e-01 7.91668e-01 9.99999e-01 9.99999e-01 9.99920e-01 9.99999e-01 9.99999e-01 7.91730e-01 9.99999e-01
4.440000000e-01 7.93374e-01 9.99999e-01 9.99999e-01 9.99975e-01 9.99999e-01 9.99999e-01 7.93392e-01 9.99999e-01
4.450000000e-01 7.95039e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.95039e-01 9.99999e-01
4.460000000e-01 7.96671e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.96671e-01 9.99999e-01
4.470000000e-01 7.98287e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.98287e-01 9.99999e-01
4.480000000e-01 7.99889e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.99889e-01 9.99999e-01
4.490000000e-01 8.01473e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 8.01477e-01 9.99999e-01
4.500000000e-01 8.03046e-01 9.99999e-01 9.99999e-01 9.99995e-01 9.99999e-01 9.99999e-01 8.03050e-01 9.99999e-01
4.510000000e-01 8.04602e-01 9.99999e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 8.04608e-01 9.99999e-01
4.520000000e-01 8.06143e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 8.06152e-01 9.99999e-01
4.530000000e-01 8.07670e-01 9.99999e-01 9.99999e-01 9.99983e-01 9.99999e-01 9.99999e-01 8.07683e-01 9.99999e-01
4.540000000e-01 8.09177e-01 9.99999e-01 9.99999e-01 9.99972e-01 9.99999e-01 9.99999e-01 8.09199e-01 9.99999e-01
4.550000000e-01 8.10673e-01 9.99999e-01 9.99999e-01 9.99964e-01 9.99999e-01 9.99999e-01 8.10701e-01 9.99999e-01
4.560000000e-01 8.12155e-01 9.99999e-01 9.99999e-01 9.99956e-01 9.99999e-01 9.99999e-01 8.12190e-01 9.99999e-01
4.570000000e-01 8.13618e-01 9.99999e-01 9.99999e-01 9.99940e-01 9.99999e-01 9.99999e-01 8.13666e-01 9.99999e-01
4.580000000e-01 8.15057e-01 9.99999e-01 9.99999e-01 9.99913e-01 9.99999e-01 9.99999e-01 8.15127e-01 9.99999e-01
4.590000000e-01 8.16451e-01 9.99999e-01 9.99999e-01 9.99846e-01 9.99999e-01 9.99999e-01 8.16576e-01 9.99999e-01
4.600000000e-01 8.17873e-01 9.99999e-01 9.99999e-01 9.99830e-01 9.99999e-01 9.99999e-01 8.18011e-01 9.99999e-01
4.610000000e-01 8.19379e-01 9.99999e-01 9.99999e-01 9.99932e-01 9.99999e-01 9.99999e-01 8.19434e-01 9.99999e-01
4.620000000e-01 8.20827e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 8.20843e-01 9.99999e-01
4.630000000e-01 8.22233e-01 9.99999e-01 9.99999e-01 9.99991e-01 9.99999e-01 9.99999e-01 8.22240e-01 9.99999e-01
4.640000000e-01 8.23614e-01 9.99999e-01 9.99999e-01 9.99987e-01 9.99999e-01 9.99999e-01 8.23624e-01 9.99999e-01
4.650000000e-01 8.24979e-01 9.99999e-01 9.99999e-01 9.99979e-01 9.99999e-01 9.99999e-01 8.24995e-01 9.99999e-01
4.660000000e-01 8.26328e-01 9.99999e-01 9.99999e-01 9.99968e-01 9.99999e-01 9.99999e-01 8.26354e-01 9.99999e-01
4.670000000e-01 8.27682e-01 9.99999e-01 9.99999e-01 9.99975e-01 9.99999e-01 9.99999e-01 8.27701e-01 9.99999e-01
