# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Thu Jul 20 10:07:34 2023
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 O2 CO2 CH4 CO O3 N2O H2O Rayleigh CIA
1.000000000e-01 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 2.09666e-13 4.83564e-47 4.76737e-71 0.00000e+00 3.28518e-35 9.99999e-01
1.010000000e-01 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 3.99100e-14 8.86949e-48 2.64061e-72 0.00000e+00 7.27933e-34 9.99999e-01
1.020000000e-01 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 0.00000e+00 7.59687e-15 1.62683e-48 1.46261e-73 0.00000e+00 1.38877e-32 9.99999e-01
1.030000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.44607e-15 2.98393e-49 8.10128e-75 0.00000e+00 2.30096e-31 9.99999e-01
1.040000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 2.92089e-16 5.47309e-50 2.52169e-77 0.00000e+00 3.33742e-30 9.99999e-01
1.050000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 5.89988e-17 1.00387e-50 5.70045e-80 0.00000e+00 4.26961e-29 9.99999e-01
1.060000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.19171e-17 1.84129e-51 1.28862e-82 0.00000e+00 4.85160e-28 9.99999e-01
1.070000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 2.40713e-18 3.37728e-52 2.91302e-85 0.00000e+00 4.92888e-27 9.99999e-01
1.080000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 4.86213e-19 6.19458e-53 1.42873e-84 0.00000e+00 4.50445e-26 9.99999e-01
1.090000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 9.29763e-17 5.38421e-54 7.08179e-79 0.00000e+00 3.72444e-25 9.99999e-01
1.100000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.77794e-14 2.21768e-55 3.51023e-73 0.00000e+00 2.80121e-24 9.99999e-01
1.110000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 3.39988e-12 5.83672e-72 1.73991e-67 0.00000e+00 1.92615e-23 9.99999e-01
1.120000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 3.05827e-321 6.50142e-10 1.01471e-72 8.62422e-62 0.00000e+00 1.21661e-22 9.99999e-01
1.130000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 1.89899e-307 1.24324e-07 4.17806e-71 1.06792e-73 0.00000e+00 7.09023e-22 9.99999e-01
1.140000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 3.92430e-310 1.82474e-06 1.99771e-53 6.17871e-64 0.00000e+00 3.82856e-21 9.99999e-01
1.150000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 6.02760e-322 2.67823e-05 2.41593e-36 5.07572e-49 0.00000e+00 1.92301e-20 9.99999e-01
1.160000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 3.93092e-04 4.54061e-32 7.36825e-34 0.00000e+00 9.01784e-20 9.99999e-01
1.170000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 5.76954e-03 1.86469e-47 2.23021e-34 0.00000e+00 3.96196e-19 9.99999e-01
1.180000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 3.53930e-154 0.00000e+00 8.46814e-02 6.92592e-47 8.94463e-140 0.00000e+00 1.63616e-18 9.99999e-01
1.190000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 3.10495e-55 0.00000e+00 5.15631e-02 2.01059e-59 1.27185e-15 0.00000e+00 6.37068e-18 9.99999e-01
1.200000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 2.52160e-90 0.00000e+00 3.13971e-02 6.45344e-88 4.02671e-09 0.00000e+00 2.34560e-17 9.99999e-01
1.210000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 1.10371e-157 0.00000e+00 1.91179e-02 1.63941e-131 3.24834e-08 0.00000e+00 8.18880e-17 9.99999e-01
1.220000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 1.41063e-252 0.00000e+00 1.16410e-02 2.43223e-159 4.42085e-09 0.00000e+00 2.71773e-16 9.99999e-01
1.230000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 7.08831e-03 2.44504e-125 7.30144e-15 0.00000e+00 8.59550e-16 9.99999e-01
1.240000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 4.31612e-03 4.23415e-64 4.55535e-36 0.00000e+00 2.59666e-15 9.99999e-01
1.250000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.53742e-03 1.74052e-41 5.12727e-74 0.00000e+00 7.50901e-15 9.99999e-01
1.260000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 5.47635e-04 2.03421e-31 1.37432e-136 0.00000e+00 2.08289e-14 9.99999e-01
1.270000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 1.95070e-04 3.31622e-28 7.04654e-210 0.00000e+00 5.55280e-14 9.99999e-01
1.280000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 0.00000e+00 6.94848e-05 5.28839e-31 1.66727e-262 0.00000e+00 1.42534e-13 9.99999e-01
1.290000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 1.02844e-318 2.47508e-05 1.25357e-36 1.16659e-261 0.00000e+00 3.52888e-13 9.99999e-01
1.300000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 4.88738e-305 8.81633e-06 9.04274e-59 1.20804e-213 0.00000e+00 8.44090e-13 9.99999e-01
1.310000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 2.15405e-279 3.14041e-06 3.10556e-76 3.81466e-151 0.00000e+00 1.95366e-12 9.99999e-01
1.320000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 3.35346e-245 6.12853e-07 1.02125e-78 1.22103e-98 0.00000e+00 4.38187e-12 9.99999e-01
1.330000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 1.37074e-207 1.19599e-07 6.06076e-78 2.11371e-60 0.00000e+00 9.53741e-12 9.99999e-01
1.340000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 2.87098e-168 2.33398e-08 2.39697e-87 1.45386e-30 0.00000e+00 2.01715e-11 9.99999e-01
1.350000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 1.17353e-130 4.55477e-09 3.22476e-82 2.59304e-14 0.00000e+00 4.15080e-11 9.99999e-01
1.360000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 2.45792e-91 8.88866e-10 2.36495e-71 4.09141e-06 0.00000e+00 8.32011e-11 9.99999e-01
1.370000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 2.84427e-62 1.73463e-10 2.27800e-48 6.99437e-03 0.00000e+00 1.62639e-10 9.99999e-01
1.380000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 4.77447e-40 3.38514e-11 1.49992e-34 8.54386e-03 0.00000e+00 3.10376e-10 9.99999e-01
1.390000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 5.95723e-23 1.83671e-11 4.56290e-35 4.94439e-03 0.00000e+00 5.78848e-10 9.99999e-01
1.400000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 1.59837e-12 9.96562e-12 1.38808e-35 6.08842e-04 0.00000e+00 1.05603e-09 9.99999e-01
1.410000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 2.28181e-06 5.40715e-12 4.22265e-36 7.98263e-07 0.00000e+00 1.88638e-09 9.99999e-01
1.420000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 2.72635e-03 2.93381e-12 3.60434e-36 5.84660e-11 0.00000e+00 3.30219e-09 9.99999e-01
1.430000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.06017e-02 1.59183e-12 1.90694e-34 9.69447e-15 0.00000e+00 5.66971e-09 9.99999e-01
1.440000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 4.92345e-01 8.63695e-13 8.32440e-33 7.60045e-20 0.00000e+00 9.55550e-09 9.99999e-01
1.450000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 7.80358e-01 4.68624e-13 1.22245e-31 1.13718e-21 0.00000e+00 1.58201e-08 9.99999e-01
1.460000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.24288e-01 2.54266e-13 1.97918e-30 1.05517e-15 0.00000e+00 2.57480e-08 9.99999e-01
1.470000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.73586e-01 1.92398e-12 2.04603e-28 1.33445e-16 0.00000e+00 4.12246e-08 9.99999e-01
1.480000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.91376e-01 1.45583e-11 2.11514e-26 1.26950e-12 0.00000e+00 6.49731e-08 9.99999e-01
1.490000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.97326e-01 1.10160e-10 2.01734e-24 6.88884e-09 0.00000e+00 1.00866e-07 9.99999e-01
1.500000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99015e-01 8.33555e-10 1.90691e-22 2.53324e-05 0.00000e+00 1.54332e-07 9.99999e-01
1.510000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99566e-01 6.30734e-09 1.56948e-20 2.07280e-03 0.00000e+00 2.32868e-07 9.99999e-01
1.520000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99822e-01 4.77263e-08 1.19897e-18 1.10332e-02 0.00000e+00 3.46692e-07 9.99999e-01
1.530000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 3.61134e-07 8.52825e-17 3.17930e-02 0.00000e+00 5.09549e-07 9.99999e-01
1.540000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 2.73263e-06 5.31308e-15 2.94382e-01 0.00000e+00 7.39692e-07 9.99999e-01
1.550000000e-01 0.00000e+00 9.99999e-01 0.00000e+00 0.00000e+00 9.99999e-01 9.99999e-01 3.31003e-13 3.92870e-01 0.00000e+00 1.06107e-06 9.99999e-01
